t,qx,qy,qz,qw
5.628,-0.28197047114372253,-0.011354057118296623,0.8273615837097168,-0.4856300354003906
5.648,-0.2827743589878082,-0.009896363131701946,0.8289682865142822,-0.48244404792785645
5.668,-0.28353700041770935,-0.008452914655208588,0.8305718302726746,-0.4792555570602417
5.684,-0.28411412239074707,-0.007312060799449682,0.8318516612052917,-0.4767060875892639
5.7,-0.2846604585647583,-0.006183016113936901,0.8331316113471985,-0.4741537868976593
5.72,-0.2853003442287445,-0.00479293754324317,0.8347311615943909,-0.47096145153045654
5.74,-0.2858838140964508,-0.0034201485104858875,0.8363362550735474,-0.46776118874549866
5.768,-0.2866516411304474,-0.001551539869979024,0.8385744094848633,-0.4632726311683655
5.792,-0.28734689950942993,-3.231887239962816e-05,0.8404607772827148,-0.4594099521636963
5.812,-0.28792840242385864,0.0011884716805070639,0.842016339302063,-0.45618459582328796
5.836,-0.2885989248752594,0.0026103556156158447,0.8438732028007507,-0.4523073434829712
5.856,-0.28911253809928894,0.0037731959018856287,0.8454225659370422,-0.44906604290008545
5.876,-0.2895714342594147,0.004920158069580793,0.8469735980033875,-0.4458250105381012
5.896,-0.2899656891822815,0.00605806102976203,0.8485295176506042,-0.4425843358039856
5.912,-0.2902281582355499,0.006971109192818403,0.8497864007949829,-0.4399796724319458
5.932,-0.2904917895793915,0.008117190562188625,0.8513725996017456,-0.436707466840744
5.948,-0.29065126180648804,0.00904073379933834,0.8526555299758911,-0.43407222628593445
5.968,-0.290781706571579,0.010210670530796051,0.8542783856391907,-0.430755615234375
5.984,-0.29082560539245605,0.011171935126185417,0.855596125125885,-0.4280780553817749
6.004,-0.2908060848712921,0.012397941201925278,0.8572652339935303,-0.4247053861618042
6.028,-0.29068246483802795,0.013894940726459026,0.859289824962616,-0.42063260078430176
6.048,-0.29050207138061523,0.015165502205491066,0.8609938621520996,-0.4172147512435913
6.064,-0.29034608602523804,0.0161850918084383,0.8623561859130859,-0.41446229815483093
6.084,-0.2901708483695984,0.017451025545597076,0.8640467524528503,-0.4109984040260315
6.108,-0.2899651527404785,0.01896646060049534,0.8660654425621033,-0.40680602192878723
6.124,-0.2898174822330475,0.019976673647761345,0.8674077987670898,-0.4039933383464813
6.144,-0.28960809111595154,0.02124178782105446,0.8690853714942932,-0.4004581868648529
6.164,-0.2893577516078949,0.022515015676617622,0.8707684278488159,-0.39689740538597107
6.188,-0.28898999094963074,0.024060647934675217,0.8727982044219971,-0.39259299635887146
6.208,-0.2886302173137665,0.025360479950904846,0.8744973540306091,-0.3889780044555664
6.228,-0.2882218658924103,0.026672793552279472,0.8762045502662659,-0.3853340446949005
6.244,-0.2878468930721283,0.02773829735815525,0.8775848746299744,-0.3823867738246918
6.268,-0.2872137725353241,0.02935350500047207,0.8796653151512146,-0.3779360353946686
6.288,-0.2866303026676178,0.03071088157594204,0.8814043402671814,-0.37420082092285156
6.304,-0.2861345112323761,0.031802497804164886,0.8827969431877136,-0.3711945116519928
6.328,-0.28534984588623047,0.033444538712501526,0.8848860859870911,-0.366651713848114
6.348,-0.28467515110969543,0.03480817750096321,0.8866177201271057,-0.362846314907074
6.372,-0.28394925594329834,0.03642153739929199,0.8886384963989258,-0.3582848310470581
6.388,-0.2835150957107544,0.037480052560567856,0.8899602890014648,-0.35522565245628357
6.408,-0.28300800919532776,0.03879030793905258,0.8915884494781494,-0.3513857424259186
6.428,-0.2825220823287964,0.04009237140417099,0.8931955695152283,-0.3475280702114105
6.452,-0.2819395363330841,0.0416456013917923,0.8951050043106079,-0.3428741693496704
6.472,-0.28143975138664246,0.04293238744139671,0.8966848850250244,-0.33897584676742554
6.496,-0.28080451488494873,0.044471051543951035,0.8985757231712341,-0.3342648446559906
6.512,-0.280351459980011,0.04549581557512283,0.8998342156410217,-0.3311064541339874
6.536,-0.2796183228492737,0.04703040421009064,0.9017219543457031,-0.32634222507476807
6.552,-0.2790960967540741,0.048049960285425186,0.90297931432724,-0.32314860820770264
6.572,-0.2784079313278198,0.049320243299007416,0.9045484066009521,-0.3191376030445099
6.592,-0.2776787281036377,0.05058513581752777,0.9061154127120972,-0.3151039481163025
6.612,-0.27691248059272766,0.05184415727853775,0.907678484916687,-0.3110489547252655
6.632,-0.2761014401912689,0.053098179399967194,0.909239649772644,-0.3069722354412079
6.656,-0.27507802844047546,0.05458960309624672,0.911101758480072,-0.30206915736198425
6.676,-0.2741917073726654,0.055821288377046585,0.9126412868499756,-0.29797443747520447
6.696,-0.2732807397842407,0.057046953588724136,0.9141712188720703,-0.29386118054389954
6.72,-0.27215999364852905,0.05850983411073685,0.915991485118866,-0.2889031767845154
6.744,-0.2710917294025421,0.05995393916964531,0.9177711606025696,-0.2839207351207733
6.764,-0.2702789306640625,0.06113819405436516,0.9192120432853699,-0.2797510325908661
6.788,-0.26936987042427063,0.06254076212644577,0.9208987951278687,-0.2747255861759186
6.812,-0.26851749420166016,0.06391717493534088,0.9225335121154785,-0.2697124779224396
6.832,-0.2678428590297699,0.06505770236253738,0.9238660335540771,-0.2655172348022461
6.852,-0.26719850301742554,0.06619284301996231,0.9251714944839478,-0.26130685210227966
6.868,-0.26669636368751526,0.06710250675678253,0.9262014031410217,-0.2579171061515808
6.892,-0.26596108078956604,0.06846321374177933,0.9277218580245972,-0.2528037130832672
6.912,-0.2653607428073883,0.06958748400211334,0.9289659857749939,-0.24852266907691956
6.928,-0.26488909125328064,0.0704805999994278,0.9299459457397461,-0.24508552253246307
6.948,-0.2643132209777832,0.07159115374088287,0.931149959564209,-0.24077588319778442
6.964,-0.26386451721191406,0.07247217744588852,0.9320955872535706,-0.23732051253318787
6.988,-0.2632294297218323,0.0737747997045517,0.9334796667098999,-0.23212751746177673
7.008,-0.2628025710582733,0.07483518868684769,0.9345813393592834,-0.2277986854314804
7.032,-0.26239675283432007,0.07607908546924591,0.9358463883399963,-0.2226019650697708
7.052,-0.2621292173862457,0.07709347456693649,0.9368583559989929,-0.2182687669992447
7.068,-0.26195046305656433,0.07789193093776703,0.9376435875892639,-0.2148011028766632
7.092,-0.26172909140586853,0.07905620336532593,0.9387758374214172,-0.20963752269744873
7.112,-0.2615874707698822,0.0800003781914711,0.9396853446960449,-0.2053375542163849
7.136,-0.2614615857601166,0.08110521733760834,0.9407383799552917,-0.20017771422863007
7.152,-0.2613948583602905,0.08183038234710693,0.9414210915565491,-0.1967303603887558
7.172,-0.26132333278656006,0.08272133767604828,0.9422543048858643,-0.19241665303707123
7.192,-0.2612534463405609,0.0835980549454689,0.9430680871009827,-0.18809770047664642
7.208,-0.261188268661499,0.0842929556965828,0.9437081813812256,-0.18463608622550964
7.228,-0.2610902190208435,0.08515744656324387,0.9444949626922607,-0.18030397593975067
7.252,-0.2609430253505707,0.08618723601102829,0.9454184770584106,-0.1751125156879425
7.268,-0.2608221769332886,0.08686946332454681,0.9460248947143555,-0.17164641618728638
7.284,-0.2606808841228485,0.08754599094390869,0.9466231465339661,-0.16818416118621826
7.304,-0.260469913482666,0.08838196843862534,0.9473613500595093,-0.16386127471923828
7.32,-0.2602729797363281,0.08904435485601425,0.9479455351829529,-0.1604011356830597
7.34,-0.25999587774276733,0.0898655503988266,0.9486662745475769,-0.15607252717018127
7.356,-0.2597654461860657,0.09050678461790085,0.9492282867431641,-0.15263043344020844
7.376,-0.25951650738716125,0.09129470586776733,0.9499025940895081,-0.14832936227321625
7.4,-0.2592872977256775,0.09222923219203949,0.9506660103797913,-0.1431719958782196
7.42,-0.2591369152069092,0.09300196170806885,0.951267659664154,-0.13888362050056458
7.436,-0.25902774930000305,0.09361773729324341,0.9517305493354797,-0.13545958697795868
7.456,-0.2588912844657898,0.09439072757959366,0.9522914290428162,-0.13117451965808868
7.472,-0.25877827405929565,0.09501388669013977,0.9527266025543213,-0.12774358689785004
7.496,-0.2585868537425995,0.09595980495214462,0.9533635377883911,-0.12256625294685364
7.512,-0.25844454765319824,0.09659978747367859,0.9537760615348816,-0.11910567432641983
7.532,-0.2582515478134155,0.09740577638149261,0.9542772173881531,-0.1147749200463295
7.556,-0.25799763202667236,0.09838252514600754,0.9548566341400146,-0.10957677662372589
7.572,-0.2578141689300537,0.09904447197914124,0.9552299380302429,-0.10610298812389374
7.596,-0.2575189173221588,0.10004845261573792,0.955769419670105,-0.1008923202753067
7.612,-0.25730955600738525,0.10072185099124908,0.9561149477958679,-0.09742280840873718
7.632,-0.25703680515289307,0.10157216340303421,0.9565301537513733,-0.09308712929487228
7.648,-0.25681108236312866,0.10226213932037354,0.9568493366241455,-0.08961053937673569
7.672,-0.256462961435318,0.10330507904291153,0.9573037624359131,-0.08440598100423813
7.692,-0.2561802566051483,0.1041792556643486,0.9576563835144043,-0.08007977157831192
7.712,-0.2559710144996643,0.10505746304988861,0.9579660892486572,-0.07578084617853165
7.728,-0.2558620870113373,0.10576228052377701,0.9581825733184814,-0.07235464453697205
7.744,-0.2557872235774994,0.10646951198577881,0.9583772420883179,-0.06892289221286774
7.764,-0.2557309865951538,0.1073581725358963,0.9585908651351929,-0.06465015560388565
7.788,-0.25570249557495117,0.10843128710985184,0.9588081240653992,-0.05954752862453461
7.804,-0.25569677352905273,0.10914921760559082,0.9589326977729797,-0.05615861713886261
7.82,-0.25569531321525574,0.10986550897359848,0.9590432047843933,-0.0527796670794487
7.84,-0.2556949555873871,0.11075535416603088,0.9591633081436157,-0.04857240989804268
7.86,-0.25568076968193054,0.11163810640573502,0.9592684507369995,-0.04436769336462021
7.88,-0.25564414262771606,0.11251410841941833,0.9593614339828491,-0.04015573114156723
7.9,-0.25559014081954956,0.11337849497795105,0.9594404101371765,-0.03595970571041107
7.92,-0.2555173933506012,0.1142263188958168,0.9595064520835876,-0.0317896232008934
7.936,-0.25544944405555725,0.1148909330368042,0.9595494270324707,-0.028471827507019043
7.952,-0.2553779184818268,0.11554180830717087,0.9595826864242554,-0.02516738325357437
7.976,-0.25526663661003113,0.1164904236793518,0.9596141576766968,-0.020236393436789513
8.004,-0.2551797032356262,0.11755785346031189,0.959610641002655,-0.014521600678563118
8.024,-0.2552085518836975,0.11829981952905655,0.9595645070075989,-0.010483428835868835
8.048,-0.25531119108200073,0.11916673928499222,0.9594703316688538,-0.005674236454069614
8.064,-0.2554020583629608,0.11973278224468231,0.9593892693519592,-0.0024805956054478884
8.084,-0.25551939010620117,0.12042714655399323,0.9592731595039368,0.0014951580669730902
8.108,-0.25564101338386536,0.12124098092317581,0.9591190218925476,0.006247653625905514
8.124,-0.25569573044776917,0.12177159637212753,0.959011435508728,0.009411071427166462
8.148,-0.255728155374527,0.12255311757326126,0.9588450789451599,0.014140280894935131
8.172,-0.2556892931461334,0.12332303822040558,0.9586758017539978,0.018850065767765045
8.192,-0.25559768080711365,0.12395752221345901,0.9585334062576294,0.02276267483830452
8.216,-0.25542116165161133,0.12471102923154831,0.9583605527877808,0.027427908033132553
8.232,-0.25526124238967896,0.12521320581436157,0.9582439064979553,0.030530059710144997
8.248,-0.25506940484046936,0.12571752071380615,0.9581252336502075,0.03362726792693138
8.268,-0.2547823190689087,0.1263533979654312,0.9579746127128601,0.037490084767341614
8.288,-0.25444185733795166,0.1269952952861786,0.9578219652175903,0.04133690893650055
8.304,-0.2541329860687256,0.12751589715480804,0.957697331905365,0.04440787434577942
8.324,-0.2537127733230591,0.1281750351190567,0.9575353860855103,0.04823919013142586
8.344,-0.25332850217819214,0.12885376811027527,0.9573466777801514,0.05204594135284424
8.368,-0.2529166042804718,0.12969151139259338,0.9570834636688232,0.05660851299762726
8.384,-0.2526528537273407,0.1302671581506729,0.9568907618522644,0.05964245647192001
8.404,-0.25231871008872986,0.13100619614124298,0.9566346406936646,0.06342601776123047
8.424,-0.251970112323761,0.13176792860031128,0.9563648700714111,0.0671917200088501
8.44,-0.2516733705997467,0.13239561021327972,0.9561401605606079,0.07019972056150436
8.46,-0.25127702951431274,0.13320235908031464,0.9558493494987488,0.07395327091217041
8.484,-0.2507566511631012,0.13420701026916504,0.9554872512817383,0.078446164727211
8.508,-0.2501853108406067,0.13525119423866272,0.9551116824150085,0.08292286843061447
8.524,-0.24977073073387146,0.1359703242778778,0.9548545479774475,0.08590466529130936
8.54,-0.2493264079093933,0.13670729100704193,0.9545924663543701,0.08888587355613708
8.56,-0.24872009456157684,0.13765494525432587,0.9542601704597473,0.09261229634284973
8.58,-0.2480514943599701,0.13863353431224823,0.953923225402832,0.09634121507406235
8.608,-0.2470063716173172,0.14005614817142487,0.9534448981285095,0.10156267136335373
8.628,-0.24618558585643768,0.1411067545413971,0.9530985951423645,0.10528384149074554
8.652,-0.24511274695396423,0.142398402094841,0.952678382396698,0.1097555011510849
8.672,-0.2441880702972412,0.14350625872612,0.9523128867149353,0.11348270624876022
8.688,-0.2434680014848709,0.14442312717437744,0.9519994258880615,0.11645756661891937
8.708,-0.24257570505142212,0.14560480415821075,0.9515858292579651,0.12016984820365906
8.724,-0.2418583482503891,0.1465759426355362,0.9512395858764648,0.12313985079526901
8.74,-0.24113188683986664,0.14756391942501068,0.9508824348449707,0.12610657513141632
8.756,-0.24038630723953247,0.14857134222984314,0.9505147933959961,0.12908421456813812
8.776,-0.23942220211029053,0.14985434710979462,0.9500418901443481,0.132820263504982
8.8,-0.2382121980190277,0.15142039954662323,0.9494593143463135,0.13730941712856293
8.82,-0.237153559923172,0.1527419239282608,0.948963463306427,0.14105552434921265
8.84,-0.23604770004749298,0.15407492220401764,0.9484593868255615,0.1448008269071579
8.86,-0.23489832878112793,0.15541543066501617,0.9479464292526245,0.14854827523231506
8.876,-0.23395080864429474,0.1564895510673523,0.9475288987159729,0.15154878795146942
8.896,-0.23273000121116638,0.15783578157424927,0.9469983577728271,0.15530255436897278
8.916,-0.2314658761024475,0.15918593108654022,0.9464556574821472,0.15907572209835052
8.932,-0.23042313754558563,0.16026383638381958,0.9460160732269287,0.16209402680397034
8.952,-0.22908873856067657,0.16160772740840912,0.9454577565193176,0.1658642441034317
8.972,-0.22778382897377014,0.1629607379436493,0.9448751211166382,0.16961517930030823
8.996,-0.2262880653142929,0.16459132730960846,0.9441343545913696,0.1741086095571518
9.016,-0.22507445514202118,0.16595833003520966,0.9434904456138611,0.17783445119857788
9.036,-0.22387874126434326,0.16732379794120789,0.9428300857543945,0.18152868747711182
9.056,-0.2226928025484085,0.16868260502815247,0.9421577453613281,0.18518348038196564
9.076,-0.22151592373847961,0.17003947496414185,0.9414681196212769,0.18882551789283752
9.1,-0.22010794281959534,0.17166255414485931,0.9406203031539917,0.1931789517402649
9.12,-0.21894501149654388,0.1730010062456131,0.9398992657661438,0.19678224623203278
9.144,-0.21754923462867737,0.17459413409233093,0.9390150904655457,0.20109662413597107
9.164,-0.21638695895671844,0.17590834200382233,0.9382625818252563,0.2046857625246048
9.188,-0.2149915248155594,0.17745959758758545,0.9373504519462585,0.20895236730575562
9.204,-0.21406099200248718,0.17848271131515503,0.9367310404777527,0.21179409325122833
9.22,-0.2131309062242508,0.17949725687503815,0.9361024498939514,0.21463502943515778
9.236,-0.21220296621322632,0.1805000901222229,0.9354653358459473,0.21747241914272308
9.252,-0.2112755924463272,0.18149378895759583,0.9348203539848328,0.22030363976955414
9.268,-0.21034963428974152,0.18247820436954498,0.9341655969619751,0.22313548624515533
9.284,-0.20942677557468414,0.1834513396024704,0.9335014820098877,0.2259671837091446
9.304,-0.20831604301929474,0.18466730415821075,0.9326496124267578,0.22949326038360596
9.324,-0.20729580521583557,0.18589361011981964,0.931767463684082,0.23298387229442596
9.344,-0.20634229481220245,0.1871296614408493,0.9308546781539917,0.23646315932273865
9.368,-0.2052682340145111,0.18862417340278625,0.9297266602516174,0.2406122237443924
9.384,-0.2045801728963852,0.18961946666240692,0.928957462310791,0.24337129294872284
9.408,-0.2035670429468155,0.1911018192768097,0.927782416343689,0.24750834703445435
9.428,-0.20272885262966156,0.1923188865184784,0.9267873764038086,0.2509576380252838
9.448,-0.20189110934734344,0.19351068139076233,0.9257806539535522,0.25440898537635803
9.472,-0.2008722722530365,0.1948997974395752,0.9245615005493164,0.2585545480251312
9.488,-0.20018000900745392,0.19579900801181793,0.923743724822998,0.2613205015659332
9.504,-0.19947472214698792,0.19667403399944305,0.9229223728179932,0.26409024000167847
9.52,-0.1987561136484146,0.19752316176891327,0.9220979809761047,0.2668629586696625
9.54,-0.1978386789560318,0.19854353368282318,0.9210655093193054,0.2703308165073395
9.556,-0.1970852017402649,0.19932492077350616,0.9202378392219543,0.27311059832572937
9.58,-0.19591829180717468,0.20043574273586273,0.9189955592155457,0.2772884666919708
9.6,-0.19491244852542877,0.20129790902137756,0.9179625511169434,0.2807721793651581
9.62,-0.1938723474740982,0.20209810137748718,0.9169251918792725,0.28428536653518677
9.64,-0.19284841418266296,0.20286180078983307,0.9158768653869629,0.2877952754497528
9.656,-0.19207771122455597,0.20346295833587646,0.9150216579437256,0.2905934453010559
9.684,-0.19081661105155945,0.20449167490005493,0.9134923219680786,0.2954726815223694
9.704,-0.18996714055538177,0.20520776510238647,0.9123785495758057,0.298944354057312
9.724,-0.18914729356765747,0.20590545237064362,0.9112493395805359,0.3024085760116577
9.74,-0.1885167360305786,0.20645155012607574,0.9103417992591858,0.30515098571777344
9.76,-0.18775303661823273,0.20711995661258698,0.9091947674751282,0.3085692822933197
9.776,-0.18715420365333557,0.20764221251010895,0.9082675576210022,0.3113005459308624
9.796,-0.18641039729118347,0.20827819406986237,0.907098114490509,0.31471312046051025
9.812,-0.18581604957580566,0.20877236127853394,0.906152069568634,0.31745097041130066
9.832,-0.18507035076618195,0.20936916768550873,0.9049599170684814,0.3208754360675812
9.848,-0.18447312712669373,0.2098304182291031,0.9039980173110962,0.3236180245876312
9.868,-0.18371203541755676,0.21038009226322174,0.9027814269065857,0.32707181572914124
9.884,-0.18309587240219116,0.21080033481121063,0.9018024206161499,0.3298356235027313
9.9,-0.18247337639331818,0.21120472252368927,0.900816798210144,0.33260366320610046
9.924,-0.18153835833072662,0.21178555488586426,0.8993239998817444,0.3367597758769989
9.948,-0.1806955486536026,0.2123887985944748,0.8977887034416199,0.3409043550491333
9.972,-0.1799728125333786,0.2130342423915863,0.8962005972862244,0.3450373709201813
9.992,-0.17944231629371643,0.21359698474407196,0.8948416709899902,0.3484753966331482
10.008,-0.17905782163143158,0.21406243741512299,0.8937351703643799,0.35121646523475647
10.024,-0.17870090901851654,0.21454016864299774,0.892613410949707,0.35394909977912903
10.04,-0.17836755514144897,0.21502913534641266,0.8914790153503418,0.3566689193248749
10.056,-0.17805343866348267,0.21552827954292297,0.8903307318687439,0.3593824505805969
10.072,-0.1777549684047699,0.21603509783744812,0.8891695737838745,0.3620906472206116
10.092,-0.1774013191461563,0.21668002009391785,0.8876998424530029,0.36546897888183594
10.112,-0.17706158757209778,0.2173401117324829,0.886211633682251,0.36883795261383057
10.128,-0.17679400742053986,0.21787557005882263,0.885010302066803,0.3715251684188843
10.144,-0.1765230894088745,0.21841219067573547,0.8837989568710327,0.37421292066574097
10.164,-0.17617182433605194,0.2190835326910019,0.8822672963142395,0.37758487462997437
10.188,-0.1757265329360962,0.21988804638385773,0.8804030418395996,0.3816545009613037
10.204,-0.17541414499282837,0.22041930258274078,0.8791489005088806,0.3843728303909302
10.22,-0.17508479952812195,0.22094495594501495,0.8778865337371826,0.3870967924594879
10.24,-0.17463824152946472,0.22157974541187286,0.876292884349823,0.390531450510025
10.256,-0.1742539256811142,0.22207628190517426,0.8750119209289551,0.3932833969593048
10.272,-0.1738758087158203,0.22258226573467255,0.8737167716026306,0.3960345685482025
10.292,-0.17343702912330627,0.2232443392276764,0.8720718622207642,0.39946484565734863
10.308,-0.17310063540935516,0.2237899899482727,0.8707443475723267,0.4021921455860138
10.332,-0.17259396612644196,0.22463227808475494,0.8687279224395752,0.4062801003456116
10.352,-0.1721535176038742,0.22534841299057007,0.8670275211334229,0.40968841314315796
10.372,-0.17168492078781128,0.2260710746049881,0.8653128743171692,0.4130978584289551
10.392,-0.1711740344762802,0.22679740190505981,0.8635854721069336,0.4165123403072357
10.412,-0.17061132192611694,0.22752082347869873,0.8618438839912415,0.4199417531490326
10.432,-0.16998018324375153,0.22823363542556763,0.8600911498069763,0.4233904480934143
10.452,-0.1692681759595871,0.2289307713508606,0.8583341240882874,0.4268508553504944
10.472,-0.16846685111522675,0.22961020469665527,0.8565685153007507,0.43033531308174133
10.488,-0.16775567829608917,0.23013651371002197,0.8551468849182129,0.43315038084983826
10.508,-0.16677415370941162,0.23076999187469482,0.8533614873886108,0.43669867515563965
10.536,-0.1652364730834961,0.23161497712135315,0.8508448004722595,0.4417177140712738
10.556,-0.16403405368328094,0.23219236731529236,0.8490318655967712,0.4453365206718445
10.576,-0.16275592148303986,0.23275381326675415,0.8472014665603638,0.44898319244384766
10.596,-0.1614197939634323,0.23331306874752045,0.8453444242477417,0.45266059041023254
10.62,-0.15981289744377136,0.23403634130954742,0.8430493474006653,0.45711562037467957
10.636,-0.1587681919336319,0.23456092178821564,0.8414888381958008,0.4600767493247986
10.656,-0.15747040510177612,0.2352505475282669,0.839503288269043,0.46378278732299805
10.672,-0.15643155574798584,0.2358214259147644,0.8378917574882507,0.46674925088882446
10.692,-0.15513888001441956,0.23655292391777039,0.8358531594276428,0.4704512357711792
10.708,-0.15411794185638428,0.23715084791183472,0.8342048525810242,0.4734020233154297
10.728,-0.15286418795585632,0.23790086805820465,0.8321513533592224,0.47703251242637634
10.744,-0.1518741399049759,0.23850257694721222,0.8304911851882935,0.479932576417923
10.764,-0.15065181255340576,0.2392537146806717,0.8284011483192444,0.4835423231124878
10.784,-0.14944808185100555,0.23999786376953125,0.8262951374053955,0.4871370792388916
10.8,-0.1484968215227127,0.24058625102043152,0.824600100517273,0.4900016486644745
10.816,-0.14755472540855408,0.24116873741149902,0.8228937983512878,0.49286019802093506
10.836,-0.14638541638851166,0.24188342690467834,0.8207466006278992,0.4964260458946228
10.852,-0.14545151591300964,0.24244357645511627,0.8190088272094727,0.49928903579711914
10.876,-0.1440439373254776,0.2432592809200287,0.8163577914237976,0.5036230683326721
10.896,-0.1428820788860321,0.2439156472682953,0.8141308426856995,0.5072287321090698
10.912,-0.14195939898490906,0.2444232851266861,0.8123379945755005,0.5101097822189331
10.928,-0.14103960990905762,0.2449122965335846,0.8105329871177673,0.5129932165145874
10.948,-0.13989314436912537,0.24549295008182526,0.8082656264305115,0.5165945887565613
10.968,-0.13875363767147064,0.24604293704032898,0.8059890866279602,0.5201845765113831
10.988,-0.1376645267009735,0.24659714102745056,0.8036893606185913,0.5237573385238647
11.004,-0.13684390485286713,0.24705705046653748,0.8018249869346619,0.526605486869812
11.028,-0.13566890358924866,0.2477567046880722,0.799008309841156,0.530845046043396
11.048,-0.13472332060337067,0.24833253026008606,0.7966468930244446,0.5343540906906128
11.064,-0.13397961854934692,0.24878208339214325,0.794750988483429,0.5371479988098145
11.084,-0.1330539882183075,0.2493247538805008,0.792374312877655,0.5406263470649719
11.108,-0.13193699717521667,0.24993902444839478,0.7895125150680542,0.5447871088981628
11.124,-0.13118313252925873,0.25032052397727966,0.7875983715057373,0.5475577712059021
11.144,-0.13022099435329437,0.25076356530189514,0.7852122783660889,0.5510006546974182
11.164,-0.12923552095890045,0.2511669099330902,0.78282231092453,0.5544389486312866
11.188,-0.1280181109905243,0.25159502029418945,0.779949426651001,0.558560848236084
11.212,-0.12676292657852173,0.25196292996406555,0.7770731449127197,0.5626750588417053
11.232,-0.1256963163614273,0.2522323429584503,0.774677038192749,0.5660874247550964
11.256,-0.12439125776290894,0.25251421332359314,0.7717972993850708,0.5701686143875122
11.272,-0.12350702285766602,0.2526739239692688,0.7698735594749451,0.5728844404220581
