t,qx,qy,qz,qw
11.292,-0.12238147109746933,0.25283733010292053,0.7674638628959656,0.5762771964073181
11.312,-0.12123873829841614,0.2529687285423279,0.7650443315505981,0.5796682834625244
11.336,-0.11990542709827423,0.2531469166278839,0.7621119022369385,0.5837163329124451
11.356,-0.11880931258201599,0.25330162048339844,0.7596399188041687,0.5870859026908875
11.376,-0.11770951747894287,0.25344473123550415,0.7571477890014648,0.5904554724693298
11.392,-0.11682163178920746,0.25354278087615967,0.7551442980766296,0.5931493043899536
11.412,-0.11569695919752121,0.2536400556564331,0.752623438835144,0.5965223908424377
11.432,-0.11455287784337997,0.2537018954753876,0.7500828504562378,0.5999072194099426
11.456,-0.11315427720546722,0.25372302532196045,0.7470242977142334,0.6039665341377258
11.476,-0.1119721308350563,0.2536998987197876,0.7444688677787781,0.6073424220085144
11.496,-0.11078115552663803,0.25364235043525696,0.7419044375419617,0.6107134819030762
11.512,-0.10982748866081238,0.2535744309425354,0.7398492693901062,0.6134012341499329
11.532,-0.10863712430000305,0.25346508622169495,0.7372764348983765,0.6167470216751099
11.556,-0.1072206124663353,0.25330209732055664,0.734183132648468,0.6207391023635864
11.58,-0.1058347225189209,0.25310856103897095,0.7311077117919922,0.6246731877326965
11.6,-0.10470904409885406,0.25293436646461487,0.7285391092300415,0.6279260516166687
11.628,-0.10325339436531067,0.25275665521621704,0.7249168753623962,0.6324147582054138
11.644,-0.10249926149845123,0.2527046501636505,0.7228346467018127,0.634936511516571
11.668,-0.10144858807325363,0.2526700794696808,0.7196977734565735,0.638671338558197
11.688,-0.10063692182302475,0.25266966223716736,0.7170702815055847,0.6417479515075684
11.708,-0.09987486898899078,0.25268566608428955,0.7144330143928528,0.6447949409484863
11.724,-0.0992932841181755,0.25270724296569824,0.7123024463653564,0.6472288966178894
11.74,-0.09874103963375092,0.2527390718460083,0.7101767063140869,0.649632453918457
11.76,-0.09807894378900528,0.2527834177017212,0.7075121998786926,0.652616024017334
11.78,-0.09744083136320114,0.25282639265060425,0.7048404812812805,0.655579149723053
11.796,-0.09694100171327591,0.2528589963912964,0.7026960253715515,0.657938539981842
11.82,-0.09620678424835205,0.252896785736084,0.6994752287864685,0.6614543795585632
11.84,-0.09560166299343109,0.25291210412979126,0.6967882513999939,0.664365828037262
11.86,-0.09499569237232208,0.25291040539741516,0.6940984725952148,0.6672627329826355
11.876,-0.09450849145650864,0.252895712852478,0.6919453144073486,0.669569730758667
11.892,-0.09401910752058029,0.2528703212738037,0.6897910833358765,0.6718670129776001
11.92,-0.0931478887796402,0.25280070304870605,0.6860188245773315,0.6758650541305542
11.936,-0.09264332056045532,0.25274839997291565,0.6838700771331787,0.6781277656555176
11.956,-0.09204183518886566,0.25271525979042053,0.6811788082122803,0.6809249520301819
11.984,-0.09127293527126312,0.2527623772621155,0.6773910522460938,0.6847786903381348
12.0,-0.09085250645875931,0.2528253495693207,0.6752175092697144,0.6869545578956604
12.02,-0.09033142030239105,0.2529342472553253,0.6724927425384521,0.6896507143974304
12.04,-0.08980606496334076,0.2530677914619446,0.6697579026222229,0.6923264265060425
12.056,-0.08937639743089676,0.2531881034374237,0.6675631403923035,0.6944546699523926
12.072,-0.08893357962369919,0.25331631302833557,0.6653631925582886,0.6965727210044861
12.088,-0.08847291767597198,0.2534501552581787,0.6631588935852051,0.6986815929412842
12.112,-0.0877394899725914,0.253654420375824,0.6598420739173889,0.701833188533783
12.128,-0.08721903711557388,0.25378933548927307,0.657624363899231,0.7039276361465454
12.144,-0.0866728201508522,0.2539234459400177,0.6554073095321655,0.7060112953186035
12.164,-0.08595443516969681,0.2540879249572754,0.6526345610618591,0.7086037993431091
12.18,-0.08535174280405045,0.2542169988155365,0.6504137516021729,0.7106693387031555
12.196,-0.0847262516617775,0.25434407591819763,0.6481893062591553,0.7127280831336975
12.224,-0.08357701450586319,0.2545621693134308,0.6442857980728149,0.7163161039352417
12.244,-0.08271265029907227,0.25471097230911255,0.6414844989776611,0.718873143196106
12.268,-0.08163245767354965,0.2548832297325134,0.6381165981292725,0.7219265699386597
12.284,-0.08090576529502869,0.2550147771835327,0.6358745694160461,0.7239373326301575
12.308,-0.07985273003578186,0.2552988827228546,0.6325095891952515,0.7268959283828735
12.324,-0.07916681468486786,0.255539208650589,0.6302580237388611,0.728839635848999
12.344,-0.07831671088933945,0.2558836340904236,0.6274375915527344,0.7312401533126831
12.364,-0.07746408879756927,0.2562670111656189,0.6246044039726257,0.7336183190345764
12.388,-0.07643096894025803,0.25676000118255615,0.6211950182914734,0.7364437580108643
12.412,-0.07537557184696198,0.2572733163833618,0.6177763938903809,0.739243745803833
12.436,-0.07428900897502899,0.25778940320014954,0.6143620014190674,0.7420142889022827
12.46,-0.07316663861274719,0.2582871913909912,0.6109500527381897,0.7447646856307983
12.476,-0.07239716500043869,0.25859975814819336,0.6086748242378235,0.746592104434967
12.5,-0.07121666520833969,0.2590329349040985,0.6052742004394531,0.7493152022361755
12.516,-0.07040349394083023,0.25929343700408936,0.6030084490776062,0.7511266469955444
12.532,-0.06956861913204193,0.2595295011997223,0.6007429361343384,0.7529360055923462
12.548,-0.0687110498547554,0.25973987579345703,0.5984781980514526,0.7547435760498047
12.568,-0.06760922819375992,0.2599679231643677,0.5956564545631409,0.7569934129714966
12.584,-0.06670581549406052,0.2601258456707001,0.593402624130249,0.7587873935699463
12.6,-0.06578300148248672,0.26026278734207153,0.5911468863487244,0.760579526424408
12.62,-0.06461461633443832,0.2604272961616516,0.5883228182792664,0.7628098130226135
12.64,-0.06346707046031952,0.2606417238712311,0.5855007767677307,0.765001118183136
12.656,-0.06255447119474411,0.260841429233551,0.5832425355911255,0.7667312622070312
12.672,-0.06163400039076805,0.26105424761772156,0.5809784531593323,0.7684504985809326
12.692,-0.06046266481280327,0.2613259553909302,0.5781391859054565,0.7705894708633423
12.716,-0.0590122751891613,0.26164358854293823,0.5747326016426086,0.7731382250785828
12.736,-0.05775287374854088,0.26188522577285767,0.5718841552734375,0.775260865688324
12.756,-0.05644135922193527,0.26210272312164307,0.5690227746963501,0.7773864269256592
12.772,-0.05535239353775978,0.2622583508491516,0.5667250156402588,0.7790888547897339
12.788,-0.0542287714779377,0.26239991188049316,0.5644181370735168,0.7807931303977966
12.812,-0.05247579142451286,0.2625884413719177,0.5609413385391235,0.7833507657051086
12.828,-0.05126124992966652,0.26269522309303284,0.5586121678352356,0.7850579619407654
12.848,-0.04969179257750511,0.26280108094215393,0.5556973814964294,0.787189245223999
12.864,-0.0483977384865284,0.26286283135414124,0.5533550381660461,0.7888973951339722
12.884,-0.04673270508646965,0.26292043924331665,0.5504135489463806,0.7910334467887878
12.904,-0.045014142990112305,0.26296189427375793,0.5474592447280884,0.7931665778160095
12.924,-0.04327112063765526,0.2630442976951599,0.5444916486740112,0.7952761054039001
12.944,-0.04151824489235878,0.2632017731666565,0.5415033102035522,0.7973551750183105
12.96,-0.04010479524731636,0.2633754312992096,0.5390973687171936,0.7989987730979919
12.98,-0.038316767662763596,0.26363974809646606,0.536062479019165,0.8010386824607849
12.996,-0.03686077520251274,0.2638823091983795,0.5335909724235535,0.8026756048202515
13.012,-0.03538496047258377,0.26415178179740906,0.531105637550354,0.8043000102043152
13.028,-0.03388871252536774,0.2644471824169159,0.5286067724227905,0.8059119582176208
13.052,-0.03160320594906807,0.2649368643760681,0.5248293876647949,0.8083093762397766
13.068,-0.030047791078686714,0.26529115438461304,0.5222898721694946,0.8098957538604736
13.088,-0.028071584179997444,0.26576292514801025,0.5190998911857605,0.8118604421615601
13.108,-0.02606569603085518,0.2662666141986847,0.5158962607383728,0.8138019442558289
13.128,-0.024034857749938965,0.2667987048625946,0.5126803517341614,0.8157203793525696
13.152,-0.021568454802036285,0.26747220754623413,0.5088000297546387,0.8179950714111328
13.172,-0.019492454826831818,0.2680615782737732,0.5055496692657471,0.8198673725128174
13.192,-0.01739778369665146,0.2686767876148224,0.5022832751274109,0.821718692779541
13.212,-0.015285491943359375,0.26931530237197876,0.4990047812461853,0.8235471248626709
13.232,-0.013154595158994198,0.2699720561504364,0.4957118332386017,0.8253556489944458
13.256,-0.010574623942375183,0.27077940106391907,0.4917394816875458,0.827501654624939
13.272,-0.008843309246003628,0.27132448554039,0.48907753825187683,0.8289198279380798
13.296,-0.0062502543441951275,0.27218446135520935,0.4850592017173767,0.8310200572013855
13.316,-0.004117526113986969,0.27298441529273987,0.4816860556602478,0.8327311873435974
13.336,-0.0020000101067125797,0.2738352417945862,0.4782925248146057,0.834414005279541
13.356,0.0001079591311281547,0.2747150659561157,0.4748835861682892,0.836072564125061
13.376,0.0022064896766096354,0.27560925483703613,0.47145557403564453,0.8377138376235962
13.396,0.00429375097155571,0.2765037417411804,0.4680089056491852,0.8393419981002808
13.424,0.007195552345365286,0.2777363359928131,0.46317973732948303,0.841590940952301
13.444,0.009258328005671501,0.2785879671573639,0.4597085118293762,0.8431911468505859
13.468,0.011716725304722786,0.2795661389827728,0.4555196762084961,0.8451079726219177
13.488,0.01374286413192749,0.28033700585365295,0.45201122760772705,0.8467043042182922
13.504,0.015347816981375217,0.2809223532676697,0.4491926431655884,0.8479817509651184
13.528,0.017727188766002655,0.2817423343658447,0.4449446201324463,0.8499008417129517
13.552,0.020067861303687096,0.28249552845954895,0.44067350029945374,0.8518219590187073
13.576,0.022362368181347847,0.28318747878074646,0.4363795518875122,0.8537433743476868
13.596,0.02423490211367607,0.2837215065956116,0.43278467655181885,0.8553432822227478
13.62,0.026440054178237915,0.28430917859077454,0.42843949794769287,0.857268214225769
13.64,0.02821318618953228,0.2848282754421234,0.4248054623603821,0.8588464856147766
13.656,0.029583249241113663,0.28527864813804626,0.42188844084739685,0.8600879311561584
13.672,0.030915191397070885,0.28574591875076294,0.4189630150794983,0.8613150119781494
13.696,0.03284139186143875,0.2864689230918884,0.41457855701446533,0.8631231784820557
13.716,0.03437957912683487,0.28708359599113464,0.4109165668487549,0.8646090030670166
13.732,0.0355633944272995,0.2875764071941376,0.40798166394233704,0.8657864332199097
13.752,0.036987487226724625,0.2881842851638794,0.40430548787117004,0.8672478795051575
13.772,0.03835274279117584,0.28877711296081543,0.40061452984809875,0.8687030673027039
13.788,0.039401400834321976,0.2892376780509949,0.3976561725139618,0.869861364364624
13.804,0.040411077439785004,0.28968676924705505,0.3946920335292816,0.8710148930549622
13.82,0.0413859598338604,0.290121465921402,0.3917071223258972,0.8721709847450256
13.84,0.042562589049339294,0.29063859581947327,0.38795003294944763,0.873620331287384
13.856,0.043469734489917755,0.2910321354866028,0.3849378824234009,0.8747761845588684
13.88,0.04477643966674805,0.2915869653224945,0.3804129958152771,0.8765032887458801
13.904,0.04602127894759178,0.2920900583267212,0.3758734166622162,0.8782281279563904
13.92,0.046815358102321625,0.292409747838974,0.372840940952301,0.879371702671051
13.94,0.047752995043992996,0.2928481996059418,0.36904409527778625,0.8807758688926697
13.96,0.048637934029102325,0.29331910610198975,0.3652355968952179,0.8821572065353394
13.976,0.049315135926008224,0.2937060594558716,0.3621729910373688,0.8832527995109558
13.992,0.04996328800916672,0.29409199953079224,0.3591131567955017,0.8843367099761963
14.016,0.05088717117905617,0.2946403920650482,0.35451358556747437,0.8859557509422302
14.032,0.05147275701165199,0.2949693202972412,0.3514382243156433,0.8870372176170349
14.048,0.052038997411727905,0.2952573001384735,0.3483541011810303,0.8881242275238037
14.072,0.052855540066957474,0.29559770226478577,0.34371691942214966,0.8897678852081299
14.088,0.0533815436065197,0.29575115442276,0.34061533212661743,0.8908776640892029
14.104,0.05389396846294403,0.29583632946014404,0.3375049829483032,0.8920016288757324
14.124,0.054518572986125946,0.29584479331970215,0.3336045742034912,0.8934268355369568
14.148,0.055243946611881256,0.29570361971855164,0.32890748977661133,0.8951689004898071
14.172,0.05593860521912575,0.29539623856544495,0.3241886496543884,0.8969469666481018
14.192,0.05647477135062218,0.2950914800167084,0.3202440142631531,0.8984294533729553
14.212,0.056968268007040024,0.29474908113479614,0.316290944814682,0.8999097943305969
14.228,0.05734141170978546,0.2943837344646454,0.3131234347820282,0.9011126756668091
14.244,0.057696569710969925,0.29391664266586304,0.3099665641784668,0.9023329615592957
14.264,0.05810810253024101,0.29324856400489807,0.3060145974159241,0.9038716554641724
14.284,0.058470189571380615,0.29253897070884705,0.30206021666526794,0.9054070115089417
14.304,0.05878639966249466,0.2917731702327728,0.2981019616127014,0.906944215297699
14.32,0.059008121490478516,0.29111534357070923,0.2949322760105133,0.9081766605377197
14.34,0.0592474564909935,0.2902299463748932,0.29096490144729614,0.9097228646278381
14.364,0.05948357656598091,0.2890589237213135,0.286204069852829,0.911588728427887
14.384,0.059636592864990234,0.2879747748374939,0.2822446823120117,0.9131549000740051
14.404,0.05975187569856644,0.2867906391620636,0.2782796323299408,0.914735734462738
14.424,0.059830211102962494,0.2855049967765808,0.2743098735809326,0.9163303375244141
14.44,0.059864722192287445,0.28440138697624207,0.2711305022239685,0.9176166653633118
14.464,0.05987093970179558,0.2826189696788788,0.2663533687591553,0.9195640087127686
14.484,0.05983242020010948,0.28102055191993713,0.2623741328716278,0.921198844909668
14.508,0.059733159840106964,0.2789681553840637,0.2576082646846771,0.9231721758842468
14.528,0.059610288590192795,0.27713701128959656,0.2536255717277527,0.924832820892334
14.548,0.0594528391957283,0.2751929759979248,0.2496419996023178,0.9265058040618896
14.568,0.059265680611133575,0.2731190621852875,0.24565663933753967,0.9281952977180481
14.592,0.05900850519537926,0.2704506814479828,0.24087417125701904,0.9302440881729126
14.612,0.058774542063474655,0.268075555562973,0.23688839375972748,0.9319682717323303
14.632,0.05852096900343895,0.26557523012161255,0.2329021841287613,0.9337031841278076
14.652,0.05823642015457153,0.26302796602249146,0.22892378270626068,0.9354243874549866
14.672,0.057923994958400726,0.26042884588241577,0.22495903074741364,0.9371312856674194
14.692,0.057590145617723465,0.25773483514785767,0.22099849581718445,0.9388375282287598
14.712,0.057237349450588226,0.25491032004356384,0.21704204380512238,0.9405517578125
14.736,0.05678163096308708,0.25133705139160156,0.2123052179813385,0.9426198601722717
14.756,0.0563775859773159,0.24819529056549072,0.20836766064167023,0.9443535804748535
14.772,0.05604211986064911,0.2455715388059616,0.2052205502986908,0.9457475543022156
14.788,0.055697400122880936,0.24284574389457703,0.20207679271697998,0.9471477270126343
14.812,0.055167656391859055,0.2385607808828354,0.1973589062690735,0.9492601752281189
14.828,0.05480701103806496,0.23556776344776154,0.19421501457691193,0.950675904750824
14.848,0.05435014143586159,0.23167665302753448,0.19028887152671814,0.952450692653656
14.876,0.05369585007429123,0.2259475439786911,0.18480826914310455,0.9549399614334106
14.9,0.05312759056687355,0.22078388929367065,0.1801375448703766,0.9570697546005249
14.92,0.05265258252620697,0.21630741655826569,0.17625541985034943,0.9588392972946167
14.94,0.05217909812927246,0.21167996525764465,0.17238542437553406,0.960599958896637
14.96,0.05170832946896553,0.20690570771694183,0.16852329671382904,0.9623493552207947
14.98,0.05124003440141678,0.20204882323741913,0.16466917097568512,0.9640719890594482
14.996,0.05086855590343475,0.1981208473443985,0.16159066557884216,0.9654268622398376
15.016,0.05040888488292694,0.19314271211624146,0.1577610969543457,0.9670917391777039
15.036,0.04995691776275635,0.18807263672351837,0.15396662056446075,0.9687246084213257
15.056,0.04951455816626549,0.18289820849895477,0.1501888930797577,0.970329761505127
15.08,0.04899183660745621,0.17654496431350708,0.1456872969865799,0.9722175598144531
15.104,0.04847200587391853,0.17002874612808228,0.14124131202697754,0.9740593433380127
15.12,0.04812377318739891,0.16559071838855743,0.13828589022159576,0.9752646088600159
15.14,0.047691598534584045,0.15994112193584442,0.13461163640022278,0.9767414927482605
15.156,0.04734735190868378,0.1553419530391693,0.13167721033096313,0.977899968624115
15.176,0.04691704362630844,0.14949937164783478,0.12802910804748535,0.9793147444725037
15.192,0.04657210782170296,0.14475661516189575,0.1251268833875656,0.9804182648658752
15.208,0.04622463509440422,0.1399567723274231,0.12224078923463821,0.9814951419830322
15.224,0.045875634998083115,0.13510774075984955,0.11937565356492996,0.9825429916381836
15.244,0.045439209789037704,0.12897293269634247,0.11580406874418259,0.9838144779205322
15.264,0.044999860227108,0.12278492003679276,0.11226196587085724,0.9850360751152039
15.284,0.044554583728313446,0.11659739911556244,0.10875461250543594,0.9862009286880493
15.304,0.044105879962444305,0.11040928214788437,0.10528609901666641,0.9873091578483582
15.32,0.04374484717845917,0.1054568812251091,0.10253804922103882,0.9881554245948792
15.34,0.043289653956890106,0.09926117956638336,0.0991358682513237,0.9891639947891235
15.356,0.04292292892932892,0.09428602457046509,0.09641057252883911,0.9899358153343201
15.376,0.042459528893232346,0.08804041892290115,0.09299920499324799,0.9908568859100342
15.396,0.04199196398258209,0.08178234845399857,0.089626744389534,0.9917234778404236
15.42,0.04142387956380844,0.07426755130290985,0.08563698083162308,0.9926906824111938
15.444,0.04084508866071701,0.06676726043224335,0.08170841634273529,0.9935781955718994
15.468,0.040257908403873444,0.05930782109498978,0.07785689830780029,0.9943843483924866
15.488,0.039759717881679535,0.053128454834222794,0.07469837367534637,0.9949958324432373
15.504,0.039354704320430756,0.048212967813014984,0.07219143211841583,0.9954472184181213
15.524,0.03884710371494293,0.04211192950606346,0.0691041499376297,0.995962917804718
15.544,0.03834202140569687,0.03606389835476875,0.06607232242822647,0.9964255690574646
15.564,0.037839535623788834,0.030071886256337166,0.0630965456366539,0.9968363642692566
15.596,0.03704356029629707,0.020630190148949623,0.058454979211091995,0.9973893165588379
15.612,0.03665122762322426,0.015987422317266464,0.05617675930261612,0.9976198673248291
15.628,0.036265116184949875,0.011412168852984905,0.05393734201788902,0.9978203773498535
15.652,0.035697419196367264,0.004661993123590946,0.05064651742577553,0.9980676174163818
15.672,0.03523964062333107,-0.000875995378009975,0.04796851426362991,0.9982266426086426
15.688,0.03488690033555031,-0.005249866750091314,0.04586714133620262,0.9983243942260742
15.712,0.034389276057481766,-0.011939993128180504,0.04277409613132477,0.9984213709831238
15.732,0.0340866893529892,-0.01975935697555542,0.04014970362186432,0.9984166622161865
15.756,0.03396473452448845,-0.03495220094919205,0.0368206687271595,0.9981328248977661
15.776,0.03401883691549301,-0.05188947543501854,0.033933743834495544,0.9974962472915649
15.796,0.034143999218940735,-0.07112713158130646,0.031016504392027855,0.9964001774787903
15.824,0.034325797110795975,-0.09897703677415848,0.026990989223122597,0.9941312074661255
15.844,0.03441379964351654,-0.11799915879964828,0.024220144376158714,0.992121696472168
15.86,0.03443964570760727,-0.13207979500293732,0.022084632888436317,0.9903944134712219
15.884,0.03439383581280708,-0.15083439648151398,0.01903168298304081,0.9877772927284241
15.904,0.0342818982899189,-0.1640440970659256,0.016648627817630768,0.9857165813446045
15.924,0.034107718616724014,-0.17493543028831482,0.01441226713359356,0.9838833808898926
15.94,0.03393767029047012,-0.18207718431949615,0.012750211171805859,0.9826157093048096
15.96,0.03368716314435005,-0.18913014233112335,0.010794106870889664,0.9813146591186523
15.976,0.033456720411777496,-0.1932826191186905,0.009316982701420784,0.9805282950401306
15.996,0.03312493860721588,-0.19666175544261932,0.007562188431620598,0.979882538318634
16.016,0.03276262804865837,-0.1980242133140564,0.005930582992732525,0.9796315431594849
16.04,0.032290536910295486,-0.19712038338184357,0.004121053963899612,0.9798387289047241
16.06,0.03187171742320061,-0.19456161558628082,0.002714369911700487,0.9803686141967773
16.076,0.031525444239377975,-0.19156360626220703,0.0016584291588515043,0.980972409248352
16.092,0.031169166788458824,-0.1878141611814499,0.0006477636052295566,0.9817097187042236
16.12,0.0305232722312212,-0.17980490624904633,-0.0010435215663164854,0.9832281470298767
16.136,0.030141692608594894,-0.174533873796463,-0.001967749325558543,0.9841877818107605
16.156,0.02965201623737812,-0.16741225123405457,-0.003087163669988513,0.985436201095581
16.172,0.029247285798192024,-0.1613657921552658,-0.003956934902817011,0.9864532351493835
16.192,0.02872326225042343,-0.15350791811943054,-0.005020482465624809,0.9877171516418457
16.208,0.0282861590385437,-0.1470654159784317,-0.005858161021023989,0.9887049198150635
16.224,0.027827568352222443,-0.14053304493427277,-0.006697818171232939,0.9896621704101562
16.244,0.02722575142979622,-0.13233128190040588,-0.007744059897959232,0.9908012747764587
16.268,0.026460660621523857,-0.12253613024950027,-0.008978905156254768,0.9920706152915955
16.288,0.025785105302929878,-0.11450854688882828,-0.010000983253121376,0.9930372834205627
16.304,0.02521958015859127,-0.10822071880102158,-0.010812596417963505,0.993748128414154
16.324,0.024480104446411133,-0.10056789219379425,-0.011814853176474571,0.9945588111877441
16.344,0.02370179258286953,-0.09319952875375748,-0.01280424278229475,0.9952829480171204
16.36,0.023048773407936096,-0.08753365278244019,-0.01359101478010416,0.995802104473114
16.376,0.022371135652065277,-0.08208748698234558,-0.014370779506862164,0.9962704181671143
16.4,0.021312370896339417,-0.0743534117937088,-0.015525545924901962,0.9968833327293396
16.424,0.02020993083715439,-0.06717747449874878,-0.01665700413286686,0.9973973035812378
16.444,0.01926610805094242,-0.061641890555620193,-0.017582472413778305,0.9977574944496155
16.464,0.018304266035556793,-0.05651835724711418,-0.018492352217435837,0.9980624318122864
16.48,0.01752391643822193,-0.05271843075752258,-0.019214961677789688,0.9982708096504211
16.504,0.01634077914059162,-0.04751463606953621,-0.02030506543815136,0.9985304474830627
16.52,0.015553494915366173,-0.04436999186873436,-0.021019799634814262,0.9986729025840759
16.54,0.014575439505279064,-0.04076258838176727,-0.021898949518799782,0.9988225698471069
16.56,0.013607344590127468,-0.03750258684158325,-0.022759392857551575,0.9989447593688965
16.584,0.012468161061406136,-0.03403153643012047,-0.02376028709113598,0.9990605711936951
16.604,0.011544366367161274,-0.0315023772418499,-0.0245731920003891,0.9991348385810852
16.624,0.010647572576999664,-0.02927832119166851,-0.025374677032232285,0.9991924166679382
16.648,0.009609700180590153,-0.027005380019545555,-0.026328695937991142,0.9992423057556152
16.668,0.008788050152361393,-0.025443006306886673,-0.027093514800071716,0.9992703795433044
16.684,0.008163051679730415,-0.024390632286667824,-0.02768635004758835,0.9992857575416565
16.704,0.007424561772495508,-0.023274017497897148,-0.02839554473757744,0.9992982149124146
16.72,0.006867816671729088,-0.022522296756505966,-0.0289382915943861,0.9993038773536682
16.748,0.005971579346805811,-0.02145926095545292,-0.029851926490664482,0.9993062019348145
16.768,0.005396239925175905,-0.020876655355095863,-0.030462661758065224,0.9993033409118652
16.792,0.0047805351205170155,-0.02029259502887726,-0.031134258955717087,0.9992978572845459
16.816,0.004246641416102648,-0.0196383036673069,-0.03175817057490349,0.9992936849594116
16.836,0.003860160708427429,-0.01901286654174328,-0.032241202890872955,0.9992918372154236
16.852,0.0035847865510731936,-0.01850605010986328,-0.03261116147041321,0.9992903470993042
16.868,0.0033347029238939285,-0.018008992075920105,-0.03296918794512749,0.9992885589599609
16.892,0.0030071984510868788,-0.017322704195976257,-0.033472102135419846,0.9992850422859192
16.912,0.0027703014202415943,-0.016827048733830452,-0.033870309591293335,0.9992807507514954
16.932,0.0025613135658204556,-0.016419412568211555,-0.03424752131104469,0.9992752075195312
16.956,0.0023455647751688957,-0.01605948805809021,-0.034666188061237335,0.9992671608924866
16.976,0.00219452241435647,-0.01587539352476597,-0.034985609352588654,0.9992594122886658
